CodCliente,Fecha,FechaTS,Cantidad,FormaIngreso,Medida,Temporada,Sintetico
397,2013-02-18 00:00:00,2013-02-18,106.3,HUMEDO,LATAS,2,True
399,2013-02-18 00:00:00,2013-02-18,76.1,HUMEDO,LATAS,2,True
251,2013-02-19 00:00:00,2013-02-19,10.6,HUMEDO,LATAS,2,True
N011,2013-02-19 00:00:00,2013-02-19,39.6,HUMEDO,LATAS,2,True
219,2013-02-19 00:00:00,2013-02-19,32.7,HUMEDO,LATAS,2,True
273,2013-02-19 00:00:00,2013-02-19,38.2,HUMEDO,LATAS,2,True
399,2013-02-19 00:00:00,2013-02-19,27.9,HUMEDO,LATAS,2,True
344,2013-02-19 00:00:00,2013-02-19,16.7,HUMEDO,LATAS,2,True
233,2013-02-19 00:00:00,2013-02-19,373.6,HUMEDO,LATAS,2,True
82,2013-02-20 00:00:00,2013-02-20,5.2,HUMEDO,LATAS,2,True
119,2013-02-20 00:00:00,2013-02-20,100.6,HUMEDO,LATAS,2,True
23,2013-02-20 00:00:00,2013-02-20,288.2,HUMEDO,LATAS,2,True
N006,2013-02-20 00:00:00,2013-02-20,72.3,HUMEDO,LATAS,2,True
259,2013-02-20 00:00:00,2013-02-20,8.1,HUMEDO,LATAS,2,True
350,2013-02-20 00:00:00,2013-02-20,112.7,HUMEDO,LATAS,2,True
237,2013-02-20 00:00:00,2013-02-20,101.0,HUMEDO,LATAS,2,True
46,2013-02-20 00:00:00,2013-02-20,187.4,HUMEDO,LATAS,2,True
127,2013-02-20 00:00:00,2013-02-20,31.4,HUMEDO,LATAS,2,True
N015,2013-02-21 00:00:00,2013-02-21,15.2,HUMEDO,LATAS,2,True
300,2013-02-21 00:00:00,2013-02-21,47.2,HUMEDO,LATAS,2,True
235,2013-02-21 00:00:00,2013-02-21,54.3,HUMEDO,LATAS,2,True
7,2013-02-21 00:00:00,2013-02-21,117.6,HUMEDO,LATAS,2,True
177,2013-02-21 00:00:00,2013-02-21,46.5,HUMEDO,LATAS,2,True
249,2013-02-21 00:00:00,2013-02-21,61.4,HUMEDO,LATAS,2,True
399,2013-02-21 00:00:00,2013-02-21,36.0,HUMEDO,LATAS,2,True
346,2013-02-21 00:00:00,2013-02-21,11.4,HUMEDO,LATAS,2,True
401,2013-02-22 00:00:00,2013-02-22,59.4,HUMEDO,LATAS,2,True
338,2013-02-22 00:00:00,2013-02-22,1.4,HUMEDO,LATAS,2,True
113,2013-02-22 00:00:00,2013-02-22,91.9,HUMEDO,LATAS,2,True
399,2013-02-22 00:00:00,2013-02-22,7.0,HUMEDO,LATAS,2,True
400,2013-02-22 00:00:00,2013-02-22,29.2,HUMEDO,LATAS,2,True
387,2013-02-22 00:00:00,2013-02-22,171.4,HUMEDO,LATAS,2,True
82,2013-02-22 00:00:00,2013-02-22,88.7,HUMEDO,LATAS,2,True
259,2013-02-22 00:00:00,2013-02-22,5.9,HUMEDO,LATAS,2,True
230,2013-02-22 00:00:00,2013-02-22,69.4,HUMEDO,LATAS,2,True
N010,2013-02-23 00:00:00,2013-02-23,45.4,HUMEDO,LATAS,2,True
N001,2013-02-23 00:00:00,2013-02-23,39.3,HUMEDO,LATAS,2,True
43,2013-02-23 00:00:00,2013-02-23,105.7,HUMEDO,LATAS,2,True
395,2013-02-23 00:00:00,2013-02-23,5.6,HUMEDO,LATAS,2,True
237,2013-02-23 00:00:00,2013-02-23,162.2,HUMEDO,LATAS,2,True
82,2013-02-23 00:00:00,2013-02-23,86.8,HUMEDO,LATAS,2,True
177,2013-02-23 00:00:00,2013-02-23,29.7,HUMEDO,LATAS,2,True
N014,2013-02-24 00:00:00,2013-02-24,30.9,HUMEDO,LATAS,2,True
267,2013-02-24 00:00:00,2013-02-24,5.5,HUMEDO,LATAS,2,True
289,2013-02-24 00:00:00,2013-02-24,150.3,HUMEDO,LATAS,2,True
46,2013-02-24 00:00:00,2013-02-24,12.8,HUMEDO,LATAS,2,True
119,2013-02-24 00:00:00,2013-02-24,7.2,HUMEDO,LATAS,2,True
202,2013-02-24 00:00:00,2013-02-24,11.5,HUMEDO,LATAS,2,True
157,2013-02-24 00:00:00,2013-02-24,10.8,HUMEDO,LATAS,2,True
351,2013-02-24 00:00:00,2013-02-24,26.7,HUMEDO,LATAS,2,True
288,2013-02-25 00:00:00,2013-02-25,118.3,HUMEDO,LATAS,2,True
56,2013-02-25 00:00:00,2013-02-25,214.3,HUMEDO,LATAS,2,True
219,2013-02-25 00:00:00,2013-02-25,232.7,HUMEDO,LATAS,2,True
190,2013-02-25 00:00:00,2013-02-25,152.2,HUMEDO,LATAS,2,True
291,2013-02-26 00:00:00,2013-02-26,126.7,HUMEDO,LATAS,2,True
113,2013-02-26 00:00:00,2013-02-26,58.1,HUMEDO,LATAS,2,True
56,2013-02-26 00:00:00,2013-02-26,21.3,HUMEDO,LATAS,2,True
226,2013-02-26 00:00:00,2013-02-26,23.4,HUMEDO,LATAS,2,True
234,2013-02-26 00:00:00,2013-02-26,33.8,HUMEDO,LATAS,2,True
281,2013-02-26 00:00:00,2013-02-26,9.7,HUMEDO,LATAS,2,True
397,2013-02-27 00:00:00,2013-02-27,27.6,HUMEDO,LATAS,2,True
277,2013-02-27 00:00:00,2013-02-27,6.5,HUMEDO,LATAS,2,True
226,2013-02-27 00:00:00,2013-02-27,70.1,HUMEDO,LATAS,2,True
246,2013-02-27 00:00:00,2013-02-27,31.2,HUMEDO,LATAS,2,True
395,2013-02-27 00:00:00,2013-02-27,105.4,HUMEDO,LATAS,2,True
278,2013-02-27 00:00:00,2013-02-27,61.8,HUMEDO,LATAS,2,True
351,2013-02-28 00:00:00,2013-02-28,16.9,HUMEDO,LATAS,2,True
310,2013-02-28 00:00:00,2013-02-28,1.7,HUMEDO,LATAS,2,True
114,2013-02-28 00:00:00,2013-02-28,1.8,HUMEDO,LATAS,2,True
261,2013-02-28 00:00:00,2013-02-28,5.8,HUMEDO,LATAS,2,True
172,2013-02-28 00:00:00,2013-02-28,9.7,SECO,LATAS,2,True
193,2013-02-28 00:00:00,2013-02-28,46.9,HUMEDO,LATAS,2,True
N008,2013-02-28 00:00:00,2013-02-28,1.0,HUMEDO,LATAS,2,True
371,2013-02-28 00:00:00,2013-02-28,3.8,HUMEDO,LATAS,2,True
251,2013-02-28 00:00:00,2013-02-28,94.0,HUMEDO,LATAS,2,True
228,2013-02-28 00:00:00,2013-02-28,7.6,HUMEDO,LATAS,2,True
236,2013-03-01 00:00:00,2013-03-01,13.4,HUMEDO,LATAS,2,True
228,2013-03-01 00:00:00,2013-03-01,11.4,HUMEDO,LATAS,2,True
172,2013-03-01 00:00:00,2013-03-01,18.4,HUMEDO,LATAS,2,True
86,2013-03-01 00:00:00,2013-03-01,13.1,HUMEDO,LATAS,2,True
N012,2013-03-01 00:00:00,2013-03-01,1.1,HUMEDO,LATAS,2,True
356,2013-03-01 00:00:00,2013-03-01,11.2,HUMEDO,LATAS,2,True
230,2013-03-01 00:00:00,2013-03-01,4.0,HUMEDO,LATAS,2,True
124,2013-03-01 00:00:00,2013-03-01,16.8,HUMEDO,LATAS,2,True
251,2013-03-01 00:00:00,2013-03-01,6.8,HUMEDO,LATAS,2,True
N007,2013-03-01 00:00:00,2013-03-01,1.4,HUMEDO,LATAS,2,True
79,2013-03-02 00:00:00,2013-03-02,18.8,HUMEDO,LATAS,2,True
395,2013-03-02 00:00:00,2013-03-02,1.1,HUMEDO,LATAS,2,True
344,2013-03-02 00:00:00,2013-03-02,23.0,HUMEDO,LATAS,2,True
346,2013-03-02 00:00:00,2013-03-02,1.3,HUMEDO,LATAS,2,True
356,2013-03-02 00:00:00,2013-03-02,1.4,HUMEDO,LATAS,2,True
267,2013-03-02 00:00:00,2013-03-02,1.3,HUMEDO,LATAS,2,True
255,2013-03-02 00:00:00,2013-03-02,1.0,HUMEDO,LATAS,2,True
374,2013-03-03 00:00:00,2013-03-03,23.7,HUMEDO,LATAS,2,True
14,2013-03-03 00:00:00,2013-03-03,13.2,HUMEDO,LATAS,2,True
237,2013-03-03 00:00:00,2013-03-03,48.8,HUMEDO,LATAS,2,True
182,2013-03-03 00:00:00,2013-03-03,8.3,HUMEDO,LATAS,2,True
249,2013-03-04 00:00:00,2013-03-04,2.5,HUMEDO,LATAS,2,True
187,2013-03-04 00:00:00,2013-03-04,26.2,HUMEDO,LATAS,2,True
N011,2013-03-04 00:00:00,2013-03-04,51.3,HUMEDO,LATAS,2,True
338,2013-03-04 00:00:00,2013-03-04,91.6,HUMEDO,LATAS,2,True
38,2013-03-04 00:00:00,2013-03-04,18.9,HUMEDO,LATAS,2,True
310,2013-03-04 00:00:00,2013-03-04,7.0,HUMEDO,LATAS,2,True
200,2013-03-06 00:00:00,2013-03-06,1.4,HUMEDO,LATAS,2,True
157,2013-03-06 00:00:00,2013-03-06,30.7,HUMEDO,LATAS,2,True
267,2013-03-06 00:00:00,2013-03-06,7.1,HUMEDO,LATAS,2,True
234,2013-03-06 00:00:00,2013-03-06,7.1,SECO,LATAS,2,True
46,2013-03-06 00:00:00,2013-03-06,25.8,HUMEDO,LATAS,2,True
56,2013-03-06 00:00:00,2013-03-06,32.1,HUMEDO,LATAS,2,True
N008,2013-03-06 00:00:00,2013-03-06,16.6,HUMEDO,LATAS,2,True
43,2013-03-07 00:00:00,2013-03-07,6.8,HUMEDO,LATAS,2,True
200,2013-03-07 00:00:00,2013-03-07,16.0,HUMEDO,LATAS,2,True
226,2013-03-07 00:00:00,2013-03-07,17.3,HUMEDO,LATAS,2,True
288,2013-03-07 00:00:00,2013-03-07,15.0,SECO,LATAS,2,True
332,2013-03-07 00:00:00,2013-03-07,6.2,HUMEDO,LATAS,2,True
114,2013-03-07 00:00:00,2013-03-07,4.5,HUMEDO,LATAS,2,True
291,2013-03-09 00:00:00,2013-03-09,40.5,HUMEDO,LATAS,2,True
288,2013-03-09 00:00:00,2013-03-09,19.9,HUMEDO,LATAS,2,True
84,2013-03-10 00:00:00,2013-03-10,1.0,HUMEDO,LATAS,2,True
267,2013-03-10 00:00:00,2013-03-10,1.9,HUMEDO,LATAS,2,True
395,2013-03-10 00:00:00,2013-03-10,2.6,HUMEDO,LATAS,2,True
354,2013-03-10 00:00:00,2013-03-10,19.9,HUMEDO,LATAS,2,True
351,2013-03-10 00:00:00,2013-03-10,4.6,HUMEDO,LATAS,2,True
79,2013-03-10 00:00:00,2013-03-10,19.9,HUMEDO,LATAS,2,True
33,2013-03-10 00:00:00,2013-03-10,7.1,HUMEDO,LATAS,2,True
401,2013-03-10 00:00:00,2013-03-10,2.3,HUMEDO,LATAS,2,True
246,2013-03-11 00:00:00,2013-03-11,18.3,HUMEDO,LATAS,2,True
118,2013-03-11 00:00:00,2013-03-11,13.9,HUMEDO,LATAS,2,True
291,2013-03-11 00:00:00,2013-03-11,30.6,HUMEDO,LATAS,2,True
255,2013-03-11 00:00:00,2013-03-11,19.8,HUMEDO,LATAS,2,True
247,2013-03-12 00:00:00,2013-03-12,7.9,HUMEDO,LATAS,2,True
251,2013-03-12 00:00:00,2013-03-12,21.3,HUMEDO,LATAS,2,True
401,2013-03-12 00:00:00,2013-03-12,5.4,HUMEDO,LATAS,2,True
368,2013-03-12 00:00:00,2013-03-12,30.3,HUMEDO,LATAS,2,True
227,2013-03-12 00:00:00,2013-03-12,7.8,HUMEDO,LATAS,2,True
85,2013-03-12 00:00:00,2013-03-12,9.8,HUMEDO,LATAS,2,True
N002,2013-03-13 00:00:00,2013-03-13,15.4,HUMEDO,LATAS,2,True
273,2013-03-13 00:00:00,2013-03-13,3.5,HUMEDO,LATAS,2,True
276,2013-03-13 00:00:00,2013-03-13,3.3,HUMEDO,LATAS,2,True
187,2013-03-13 00:00:00,2013-03-13,1.0,HUMEDO,LATAS,2,True
127,2013-03-13 00:00:00,2013-03-13,20.7,HUMEDO,LATAS,2,True
228,2013-03-13 00:00:00,2013-03-13,19.0,HUMEDO,LATAS,2,True
157,2013-03-13 00:00:00,2013-03-13,16.8,HUMEDO,LATAS,2,True
N014,2013-03-13 00:00:00,2013-03-13,1.9,HUMEDO,LATAS,2,True
N005,2013-03-13 00:00:00,2013-03-13,1.0,HUMEDO,LATAS,2,True
234,2013-03-15 00:00:00,2013-03-15,4.9,HUMEDO,LATAS,2,True
249,2013-03-15 00:00:00,2013-03-15,1.1,HUMEDO,LATAS,2,True
83,2013-03-15 00:00:00,2013-03-15,1.0,HUMEDO,LATAS,2,True
373,2013-03-15 00:00:00,2013-03-15,1.1,HUMEDO,LATAS,2,True
335,2013-03-15 00:00:00,2013-03-15,10.2,HUMEDO,LATAS,2,True
17,2013-03-15 00:00:00,2013-03-15,1.6,HUMEDO,LATAS,2,True
353,2013-03-15 00:00:00,2013-03-15,1.3,HUMEDO,LATAS,2,True
278,2013-03-15 00:00:00,2013-03-15,1.0,HUMEDO,LATAS,2,True
368,2013-03-15 00:00:00,2013-03-15,1.0,HUMEDO,LATAS,2,True
300,2013-03-15 00:00:00,2013-03-15,3.7,HUMEDO,LATAS,2,True
N003,2013-03-15 00:00:00,2013-03-15,1.0,HUMEDO,LATAS,2,True
200,2013-03-16 00:00:00,2013-03-16,20.6,HUMEDO,LATAS,2,True
350,2013-03-16 00:00:00,2013-03-16,40.4,HUMEDO,LATAS,2,True
175,2013-03-19 00:00:00,2013-03-19,8.0,HUMEDO,LATAS,2,True
392,2013-03-19 00:00:00,2013-03-19,4.2,HUMEDO,LATAS,2,True
364,2013-03-19 00:00:00,2013-03-19,1.1,HUMEDO,LATAS,2,True
379,2013-03-19 00:00:00,2013-03-19,4.2,HUMEDO,LATAS,2,True
267,2013-03-19 00:00:00,2013-03-19,1.5,HUMEDO,LATAS,2,True
373,2013-03-19 00:00:00,2013-03-19,1.6,HUMEDO,LATAS,2,True
276,2013-03-19 00:00:00,2013-03-19,16.7,HUMEDO,LATAS,2,True
N013,2013-03-19 00:00:00,2013-03-19,5.8,HUMEDO,LATAS,2,True
200,2013-03-19 00:00:00,2013-03-19,6.3,HUMEDO,LATAS,2,True
235,2013-03-19 00:00:00,2013-03-19,2.6,HUMEDO,LATAS,2,True
349,2013-03-19 00:00:00,2013-03-19,5.9,HUMEDO,LATAS,2,True
118,2013-03-19 00:00:00,2013-03-19,1.0,HUMEDO,LATAS,2,True
272,2013-03-20 00:00:00,2013-03-20,39.0,HUMEDO,LATAS,2,True
43,2013-03-20 00:00:00,2013-03-20,106.6,HUMEDO,LATAS,2,True
86,2013-03-20 00:00:00,2013-03-20,46.1,HUMEDO,LATAS,2,True
125,2013-03-20 00:00:00,2013-03-20,27.1,HUMEDO,LATAS,2,True
N011,2013-03-21 00:00:00,2013-03-21,40.2,HUMEDO,LATAS,2,True
185,2013-03-21 00:00:00,2013-03-21,26.0,HUMEDO,LATAS,2,True
N004,2013-03-21 00:00:00,2013-03-21,13.7,HUMEDO,LATAS,2,True
382,2013-03-21 00:00:00,2013-03-21,1.0,HUMEDO,LATAS,2,True
N015,2013-03-21 00:00:00,2013-03-21,28.0,HUMEDO,LATAS,2,True
281,2013-03-21 00:00:00,2013-03-21,29.1,HUMEDO,LATAS,2,True
175,2013-03-21 00:00:00,2013-03-21,12.0,HUMEDO,LATAS,2,True
351,2013-03-21 00:00:00,2013-03-21,3.6,HUMEDO,LATAS,2,True
186,2013-03-21 00:00:00,2013-03-21,61.6,HUMEDO,LATAS,2,True
182,2013-03-21 00:00:00,2013-03-21,50.1,HUMEDO,LATAS,2,True
273,2013-03-21 00:00:00,2013-03-21,15.2,HUMEDO,LATAS,2,True
86,2013-03-22 00:00:00,2013-03-22,95.4,HUMEDO,LATAS,2,True
177,2013-03-22 00:00:00,2013-03-22,33.0,HUMEDO,LATAS,2,True
43,2013-03-22 00:00:00,2013-03-22,15.6,HUMEDO,LATAS,2,True
247,2013-03-23 00:00:00,2013-03-23,1.1,HUMEDO,LATAS,2,True
79,2013-03-23 00:00:00,2013-03-23,10.2,HUMEDO,LATAS,2,True
125,2013-03-23 00:00:00,2013-03-23,10.9,HUMEDO,LATAS,2,True
119,2013-03-23 00:00:00,2013-03-23,52.6,HUMEDO,LATAS,2,True
249,2013-03-23 00:00:00,2013-03-23,6.9,HUMEDO,LATAS,2,True
N015,2013-03-24 00:00:00,2013-03-24,31.8,HUMEDO,LATAS,2,True
392,2013-03-24 00:00:00,2013-03-24,1.1,HUMEDO,LATAS,2,True
291,2013-03-24 00:00:00,2013-03-24,8.4,HUMEDO,LATAS,2,True
399,2013-03-24 00:00:00,2013-03-24,8.5,HUMEDO,LATAS,2,True
351,2013-03-24 00:00:00,2013-03-24,5.4,HUMEDO,LATAS,2,True
247,2013-03-24 00:00:00,2013-03-24,40.5,HUMEDO,LATAS,2,True
45,2013-03-25 00:00:00,2013-03-25,2.0,SECO,LATAS,2,True
235,2013-03-25 00:00:00,2013-03-25,12.1,HUMEDO,LATAS,2,True
237,2013-03-25 00:00:00,2013-03-25,1.0,HUMEDO,LATAS,2,True
N016,2013-03-25 00:00:00,2013-03-25,11.1,HUMEDO,LATAS,2,True
247,2013-03-25 00:00:00,2013-03-25,15.4,HUMEDO,LATAS,2,True
N012,2013-03-25 00:00:00,2013-03-25,8.2,HUMEDO,LATAS,2,True
177,2013-03-25 00:00:00,2013-03-25,8.2,HUMEDO,LATAS,2,True
124,2013-03-25 00:00:00,2013-03-25,43.2,HUMEDO,LATAS,2,True
56,2013-03-26 00:00:00,2013-03-26,15.8,HUMEDO,LATAS,2,True
396,2013-03-26 00:00:00,2013-03-26,15.0,HUMEDO,LATAS,2,True
247,2013-03-26 00:00:00,2013-03-26,5.0,HUMEDO,LATAS,2,True
374,2013-03-26 00:00:00,2013-03-26,1.6,HUMEDO,LATAS,2,True
353,2013-03-26 00:00:00,2013-03-26,25.7,HUMEDO,LATAS,2,True
380,2013-03-26 00:00:00,2013-03-26,10.2,HUMEDO,LATAS,2,True
190,2013-03-26 00:00:00,2013-03-26,9.1,HUMEDO,LATAS,2,True
368,2013-03-26 00:00:00,2013-03-26,5.3,HUMEDO,LATAS,2,True
177,2013-03-26 00:00:00,2013-03-26,6.8,HUMEDO,LATAS,2,True
N002,2013-03-26 00:00:00,2013-03-26,34.3,HUMEDO,LATAS,2,True
368,2013-03-27 00:00:00,2013-03-27,75.7,HUMEDO,LATAS,2,True
350,2013-03-27 00:00:00,2013-03-27,33.7,HUMEDO,LATAS,2,True
17,2013-03-27 00:00:00,2013-03-27,16.1,HUMEDO,LATAS,2,True
399,2013-03-27 00:00:00,2013-03-27,1.1,HUMEDO,LATAS,2,True
82,2013-03-27 00:00:00,2013-03-27,13.9,HUMEDO,LATAS,2,True
289,2013-03-28 00:00:00,2013-03-28,27.6,HUMEDO,LATAS,2,True
387,2013-03-28 00:00:00,2013-03-28,29.1,HUMEDO,LATAS,2,True
249,2013-03-28 00:00:00,2013-03-28,8.8,HUMEDO,LATAS,2,True
157,2013-03-28 00:00:00,2013-03-28,26.8,HUMEDO,LATAS,2,True
395,2013-03-28 00:00:00,2013-03-28,7.6,HUMEDO,LATAS,2,True
226,2013-03-29 00:00:00,2013-03-29,10.4,HUMEDO,LATAS,2,True
338,2013-03-29 00:00:00,2013-03-29,28.8,HUMEDO,LATAS,2,True
289,2013-03-29 00:00:00,2013-03-29,18.6,HUMEDO,LATAS,2,True
253,2013-03-29 00:00:00,2013-03-29,10.3,HUMEDO,LATAS,2,True
14,2013-03-29 00:00:00,2013-03-29,48.0,HUMEDO,LATAS,2,True
82,2013-03-29 00:00:00,2013-03-29,5.7,HUMEDO,LATAS,2,True
N013,2013-03-29 00:00:00,2013-03-29,33.3,HUMEDO,LATAS,2,True
N007,2013-03-29 00:00:00,2013-03-29,7.5,HUMEDO,LATAS,2,True
344,2013-03-29 00:00:00,2013-03-29,26.7,HUMEDO,LATAS,2,True
82,2013-03-30 00:00:00,2013-03-30,6.0,HUMEDO,LATAS,2,True
202,2013-03-30 00:00:00,2013-03-30,4.8,HUMEDO,LATAS,2,True
271,2013-03-30 00:00:00,2013-03-30,34.5,HUMEDO,LATAS,2,True
235,2013-03-30 00:00:00,2013-03-30,48.8,HUMEDO,LATAS,2,True
N010,2013-03-30 00:00:00,2013-03-30,7.4,HUMEDO,LATAS,2,True
186,2013-03-30 00:00:00,2013-03-30,25.9,HUMEDO,LATAS,2,True
293,2013-03-30 00:00:00,2013-03-30,11.4,HUMEDO,LATAS,2,True
185,2013-03-30 00:00:00,2013-03-30,1.3,HUMEDO,LATAS,2,True
190,2013-03-30 00:00:00,2013-03-30,8.9,HUMEDO,LATAS,2,True
219,2013-03-31 00:00:00,2013-03-31,21.1,HUMEDO,LATAS,2,True
187,2013-03-31 00:00:00,2013-03-31,1.0,HUMEDO,LATAS,2,True
14,2013-03-31 00:00:00,2013-03-31,2.1,HUMEDO,LATAS,2,True
379,2013-03-31 00:00:00,2013-03-31,7.6,HUMEDO,LATAS,2,True
54,2013-03-31 00:00:00,2013-03-31,14.3,HUMEDO,LATAS,2,True
272,2013-03-31 00:00:00,2013-03-31,25.0,HUMEDO,LATAS,2,True
113,2013-03-31 00:00:00,2013-03-31,3.2,HUMEDO,LATAS,2,True
N008,2013-04-07 00:00:00,2013-04-07,1.0,HUMEDO,LATAS,2,True
231,2013-04-07 00:00:00,2013-04-07,1.2,HUMEDO,QUINTALES,2,True
83,2013-04-07 00:00:00,2013-04-07,1.6,HUMEDO,LATAS,2,True
335,2013-04-07 00:00:00,2013-04-07,2.9,HUMEDO,LATAS,2,True
193,2013-04-07 00:00:00,2013-04-07,1.1,HUMEDO,LATAS,2,True
267,2013-04-13 00:00:00,2013-04-13,2.7,HUMEDO,LATAS,2,True
300,2013-04-13 00:00:00,2013-04-13,9.8,HUMEDO,LATAS,2,True
344,2013-04-13 00:00:00,2013-04-13,10.1,HUMEDO,LATAS,2,True
172,2013-04-13 00:00:00,2013-04-13,3.1,HUMEDO,LATAS,2,True
N003,2013-04-14 00:00:00,2013-04-14,1.1,HUMEDO,LATAS,2,True
356,2013-04-14 00:00:00,2013-04-14,12.7,HUMEDO,LATAS,2,True
219,2013-04-14 00:00:00,2013-04-14,4.6,HUMEDO,LATAS,2,True
281,2013-04-14 00:00:00,2013-04-14,7.3,HUMEDO,LATAS,2,True
177,2013-04-14 00:00:00,2013-04-14,3.0,HUMEDO,LATAS,2,True
276,2013-04-14 00:00:00,2013-04-14,3.5,SECO,LATAS,2,True
84,2013-04-14 00:00:00,2013-04-14,1.2,HUMEDO,LATAS,2,True
371,2013-04-15 00:00:00,2013-04-15,23.9,HUMEDO,LATAS,2,True
396,2013-04-15 00:00:00,2013-04-15,10.7,SECO,LATAS,2,True
79,2013-04-16 00:00:00,2013-04-16,1.1,HUMEDO,LATAS,2,True
236,2013-04-16 00:00:00,2013-04-16,1.0,HUMEDO,LATAS,2,True
185,2013-04-16 00:00:00,2013-04-16,1.0,HUMEDO,LATAS,2,True
382,2013-04-16 00:00:00,2013-04-16,1.0,HUMEDO,LATAS,2,True
23,2013-04-16 00:00:00,2013-04-16,3.5,HUMEDO,LATAS,2,True
364,2013-04-16 00:00:00,2013-04-16,2.7,HUMEDO,LATAS,2,True
281,2013-04-16 00:00:00,2013-04-16,1.1,HUMEDO,LATAS,2,True
395,2013-04-16 00:00:00,2013-04-16,1.4,HUMEDO,LATAS,2,True
N002,2013-04-16 00:00:00,2013-04-16,2.0,HUMEDO,LATAS,2,True
33,2013-04-16 00:00:00,2013-04-16,1.1,HUMEDO,LATAS,2,True
23,2013-05-09 00:00:00,2013-05-09,1.1,HUMEDO,LATAS,2,True
237,2013-05-09 00:00:00,2013-05-09,1.0,HUMEDO,LATAS,2,True
137,2013-05-09 00:00:00,2013-05-09,1.0,HUMEDO,LATAS,2,True
382,2013-05-09 00:00:00,2013-05-09,1.0,HUMEDO,LATAS,2,True
173,2013-05-09 00:00:00,2013-05-09,1.0,HUMEDO,LATAS,2,True
227,2013-05-09 00:00:00,2013-05-09,2.2,HUMEDO,LATAS,2,True
387,2013-05-09 00:00:00,2013-05-09,1.2,HUMEDO,LATAS,2,True
N003,2013-05-09 00:00:00,2013-05-09,1.0,HUMEDO,LATAS,2,True
182,2013-05-09 00:00:00,2013-05-09,2.1,HUMEDO,LATAS,2,True
N015,2013-05-09 00:00:00,2013-05-09,1.0,HUMEDO,LATAS,2,True
255,2013-05-27 00:00:00,2013-05-27,16.7,HUMEDO,LATAS,2,True
N008,2013-05-27 00:00:00,2013-05-27,18.3,HUMEDO,LATAS,2,True
56,2013-05-27 00:00:00,2013-05-27,16.7,HUMEDO,LATAS,2,True
396,2013-05-27 00:00:00,2013-05-27,42.1,HUMEDO,LATAS,2,True
172,2013-05-27 00:00:00,2013-05-27,19.4,HUMEDO,LATAS,2,True
310,2013-05-30 00:00:00,2013-05-30,50.6,HUMEDO,LATAS,2,True
288,2013-05-30 00:00:00,2013-05-30,38.9,HUMEDO,LATAS,2,True
364,2013-05-30 00:00:00,2013-05-30,30.5,HUMEDO,LATAS,2,True
282,2013-05-31 00:00:00,2013-05-31,11.7,SECO,LATAS,2,True
310,2013-05-31 00:00:00,2013-05-31,3.0,HUMEDO,LATAS,2,True
43,2013-05-31 00:00:00,2013-05-31,7.2,HUMEDO,LATAS,2,True
182,2013-05-31 00:00:00,2013-05-31,6.1,HUMEDO,LATAS,2,True
237,2013-05-31 00:00:00,2013-05-31,16.4,HUMEDO,LATAS,2,True
267,2013-10-01 00:00:00,2013-10-01,47.4,HUMEDO,LATAS,3,True
335,2013-10-01 00:00:00,2013-10-01,47.3,HUMEDO,LATAS,3,True
364,2013-10-02 00:00:00,2013-10-02,39.5,HUMEDO,LATAS,3,True
N013,2013-10-02 00:00:00,2013-10-02,28.3,HUMEDO,LATAS,3,True
105,2013-10-03 00:00:00,2013-10-03,1.0,HUMEDO,LATAS,3,True
N023,2013-10-03 00:00:00,2013-10-03,18.0,HUMEDO,LATAS,3,True
371,2013-10-03 00:00:00,2013-10-03,17.0,HUMEDO,LATAS,3,True
300,2013-10-03 00:00:00,2013-10-03,25.5,HUMEDO,LATAS,3,True
N012,2013-10-03 00:00:00,2013-10-03,12.2,HUMEDO,LATAS,3,True
247,2013-10-03 00:00:00,2013-10-03,78.9,HUMEDO,LATAS,3,True
230,2013-10-05 00:00:00,2013-10-05,25.2,HUMEDO,LATAS,3,True
N024,2013-10-05 00:00:00,2013-10-05,6.3,HUMEDO,LATAS,3,True
255,2013-10-05 00:00:00,2013-10-05,13.3,HUMEDO,LATAS,3,True
344,2013-10-05 00:00:00,2013-10-05,6.3,HUMEDO,LATAS,3,True
N020,2013-10-05 00:00:00,2013-10-05,20.8,HUMEDO,LATAS,3,True
350,2013-10-05 00:00:00,2013-10-05,16.0,HUMEDO,LATAS,3,True
255,2013-10-06 00:00:00,2013-10-06,9.3,HUMEDO,LATAS,3,True
47,2013-10-06 00:00:00,2013-10-06,29.6,HUMEDO,LATAS,3,True
236,2013-10-06 00:00:00,2013-10-06,66.1,HUMEDO,LATAS,3,True
N007,2013-10-06 00:00:00,2013-10-06,12.6,HUMEDO,LATAS,3,True
N024,2013-10-09 00:00:00,2013-10-09,1.0,HUMEDO,LATAS,3,True
7,2013-10-09 00:00:00,2013-10-09,8.1,HUMEDO,LATAS,3,True
231,2013-10-09 00:00:00,2013-10-09,6.8,HUMEDO,LATAS,3,True
380,2013-10-09 00:00:00,2013-10-09,136.4,HUMEDO,LATAS,3,True
364,2013-10-09 00:00:00,2013-10-09,19.9,HUMEDO,LATAS,3,True
137,2013-10-09 00:00:00,2013-10-09,15.1,HUMEDO,LATAS,3,True
350,2013-10-09 00:00:00,2013-10-09,1.7,HUMEDO,LATAS,3,True
33,2013-10-12 00:00:00,2013-10-12,8.2,HUMEDO,LATAS,3,True
